"sobjectName","sobjectLabel","name","label","type","length","nillable","referenceTo","relationshipName","unique","updateable","inlineHelpText","picklistValues","externalId"
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__Expression__c","Expression","textarea",32768,true,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__FailureMessage__c","Failure Message","textarea",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__FallbackId__c","Fallback Rule","reference",18,true,"[""vlocity_ins__EntityFilter__c""]",,false,false,,"[]",false
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__GlobalKey__c","Global Key","string",80,true,"[]",,false,false,,"[]",true
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__HeaderId__c","Header Rule","reference",18,true,"[""vlocity_ins__EntityFilter__c""]",,false,false,,"[]",false
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__IsActive__c","Is Active","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__ObjectName__c","Object Name","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__Operation__c","Expression Evaluation","picklist",255,true,"[]",,false,false,,"[""And"",""Or"",""Custom"",""If Else If"",""If""]",false
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__RulePurpose__c","Context Rule Purpose","picklist",255,true,"[]",,false,false,,"[""Security"",""Availability"",""Eligibility""]",false
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__RuleType__c","Rule Type","picklist",255,true,"[]",,false,false,,"[""Qualification"",""Penalty"",""Evaluation""]",false
"vlocity_ins__Rule__ChangeEvent","Change Event: Vlocity Rule","vlocity_ins__Type__c","Type","picklist",255,true,"[]",,false,false,,"[""Configuration"",""Pricing"",""Eligibility"",""Availability"",""Attributes Configuration"",""Context Rule""]",false
"vlocity_ins__Rule__Share","Share: Vlocity Rule","Id","Custom Object Share ID","id",18,false,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__Share","Share: Vlocity Rule","ParentId","Parent ID","reference",18,false,"[""vlocity_ins__Rule__c""]","Parent",false,false,,"[]",false
"vlocity_ins__Rule__Share","Share: Vlocity Rule","UserOrGroupId","User/Group ID","reference",18,false,"[""Group"",""User""]","UserOrGroup",false,false,,"[]",false
"vlocity_ins__Rule__Share","Share: Vlocity Rule","AccessLevel","Custom Object Access","picklist",40,false,"[]",,false,true,,"[""Read Only"",""Read/Write"",""Owner""]",false
"vlocity_ins__Rule__Share","Share: Vlocity Rule","RowCause","Row Cause","picklist",40,true,"[]",,false,false,,"[""Owner"",""Manual Sharing"",""Sharing Rule"",""Account Sharing"",""Associated record owner or sharing"",""Person Contact"",""Sales Team"",""Territory Assignment Rule"",""Territory Manual"",""Territory Manual"",""Territory Sharing Rule"",""Territory assignment for forecasting and reporting"",""Guest User Sharing Rule"",""Associated guest user sharing"",""Associated Guest User Sharing"",""Survey Sharing Rule"",""Compliant Data Sharing"",""Manufacturing Target Sharing Rule"",""Record Collection""]",false
"vlocity_ins__Rule__Share","Share: Vlocity Rule","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__Share","Share: Vlocity Rule","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"vlocity_ins__Rule__Share","Share: Vlocity Rule","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","Id","Record ID","id",18,false,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","OwnerId","Owner ID","reference",18,false,"[""Group"",""User""]","Owner",false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","Name","Rule Name","string",80,true,"[]",,false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","LastViewedDate","Last Viewed Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","LastReferencedDate","Last Referenced Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__Description__c","Description","textarea",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__EffectiveDate__c","Effective Date","date",0,true,"[]",,false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__EndDate__c","End Date","date",0,true,"[]",,false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__Expression__c","Expression","textarea",32768,true,"[]",,false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__FailureMessage__c","Failure Message","textarea",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__FallbackId__c","Fallback Rule","reference",18,true,"[""vlocity_ins__EntityFilter__c""]","vlocity_ins__FallbackId__r",false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__GlobalKey__c","Global Key","string",80,true,"[]",,false,true,,"[]",true
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__HeaderId__c","Header Rule","reference",18,true,"[""vlocity_ins__EntityFilter__c""]","vlocity_ins__HeaderId__r",false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__IsActive__c","Is Active","boolean",0,false,"[]",,false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__ObjectName__c","Object Name","string",255,true,"[]",,false,true,,"[]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__Operation__c","Expression Evaluation","picklist",255,true,"[]",,false,true,,"[""And"",""Or"",""Custom"",""If Else If"",""If""]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__RulePurpose__c","Context Rule Purpose","picklist",255,true,"[]",,false,true,,"[""Security"",""Availability"",""Eligibility""]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__RuleType__c","Rule Type","picklist",255,true,"[]",,false,true,,"[""Qualification"",""Penalty"",""Evaluation""]",false
"vlocity_ins__Rule__c","Vlocity Rule","vlocity_ins__Type__c","Type","picklist",255,true,"[]",,false,true,,"[""Configuration"",""Pricing"",""Eligibility"",""Availability"",""Attributes Configuration"",""Context Rule""]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","Id","Change Event ID","id",18,true,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","ReplayId","Replay ID","string",1000,true,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","ChangeEventHeader","Change Event Header","complexvalue",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","Name","<Entity>","string",80,true,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","SetupOwnerId","Location","reference",18,true,"[""Organization"",""Profile"",""User""]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","CreatedDate","Created Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","CreatedById","Created By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","LastModifiedDate","Last Modified Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","LastModifiedById","Last Modified By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","vlocity_ins__AllowTrigger__c","AllowTrigger","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__ChangeEvent","Change Event: Run Trigger And WorkFlow","vlocity_ins__AllowWorkflow__c","AllowWorkflow","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__Share","Share: Run Trigger And WorkFlow","Id","Custom Object Share ID","id",18,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__Share","Share: Run Trigger And WorkFlow","ParentId","Parent ID","reference",18,false,"[""vlocity_ins__RunTriggerAndWorkFlow__c""]","Parent",false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__Share","Share: Run Trigger And WorkFlow","UserOrGroupId","User/Group ID","reference",18,false,"[""Group"",""User""]","UserOrGroup",false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__Share","Share: Run Trigger And WorkFlow","AccessLevel","Custom Object Access","picklist",40,false,"[]",,false,true,,"[""Read Only"",""Read/Write"",""Owner""]",false
"vlocity_ins__RunTriggerAndWorkFlow__Share","Share: Run Trigger And WorkFlow","RowCause","Row Cause","picklist",40,true,"[]",,false,false,,"[""Owner"",""Manual Sharing"",""Sharing Rule"",""Account Sharing"",""Associated record owner or sharing"",""Person Contact"",""Sales Team"",""Territory Assignment Rule"",""Territory Manual"",""Territory Manual"",""Territory Sharing Rule"",""Territory assignment for forecasting and reporting"",""Guest User Sharing Rule"",""Associated guest user sharing"",""Associated Guest User Sharing"",""Survey Sharing Rule"",""Compliant Data Sharing"",""Manufacturing Target Sharing Rule"",""Record Collection""]",false
"vlocity_ins__RunTriggerAndWorkFlow__Share","Share: Run Trigger And WorkFlow","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__Share","Share: Run Trigger And WorkFlow","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__Share","Share: Run Trigger And WorkFlow","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","Id","Record ID","id",18,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","Name","Name","string",80,true,"[]",,false,true,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","SetupOwnerId","Location","reference",18,true,"[""Organization"",""Profile"",""User""]","SetupOwner",false,true,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","CreatedDate","Created Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","CreatedById","Created By ID","reference",18,false,"[""User""]","CreatedBy",false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","SystemModstamp","System Modstamp","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","vlocity_ins__AllowTrigger__c","AllowTrigger","boolean",0,false,"[]",,false,true,,"[]",false
"vlocity_ins__RunTriggerAndWorkFlow__c","Run Trigger And WorkFlow","vlocity_ins__AllowWorkflow__c","AllowWorkflow","boolean",0,false,"[]",,false,true,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","Id","Change Event ID","id",18,true,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","ReplayId","Replay ID","string",1000,true,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","ChangeEventHeader","Change Event Header","complexvalue",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","OwnerId","Owner ID","reference",18,true,"[""Group"",""User""]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","Name","<Entity>","string",80,true,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","CreatedDate","Created Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","CreatedById","Created By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","LastModifiedDate","Last Modified Date","datetime",0,true,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","LastModifiedById","Last Modified By ID","reference",18,true,"[""User""]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","vlocity_ins__Category__c","Category","picklist",255,true,"[]",,false,false,,"[""0100-0999\tAgriculture, Forestry and Fishing"",""1000-1499\tMining"",""1500-1799\tConstruction"",""1800-1999\tnot used"",""2000-3999\tManufacturing"",""4000-4999\tTransportation, Communications, Electric, Gas and Sanitary service"",""5000-5199\tWholesale Trade"",""5200-5999\tRetail Trade"",""6000-6799\tFinance, Insurance and Real Estate"",""7000-8999\tServices"",""9100-9729\tPublic Administration"",""9900-9999\tNonclassifiable""]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","vlocity_ins__DisplayName__c","Display Name","string",255,true,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__ChangeEvent","Change Event: SIC Code","vlocity_ins__SICCode__c","SIC Code","string",40,true,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__Share","Share: SIC Code","Id","Custom Object Share ID","id",18,false,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__Share","Share: SIC Code","ParentId","Parent ID","reference",18,false,"[""vlocity_ins__SICCode__c""]","Parent",false,false,,"[]",false
"vlocity_ins__SICCode__Share","Share: SIC Code","UserOrGroupId","User/Group ID","reference",18,false,"[""Group"",""User""]","UserOrGroup",false,false,,"[]",false
"vlocity_ins__SICCode__Share","Share: SIC Code","AccessLevel","Custom Object Access","picklist",40,false,"[]",,false,true,,"[""Read Only"",""Read/Write"",""Owner""]",false
"vlocity_ins__SICCode__Share","Share: SIC Code","RowCause","Row Cause","picklist",40,true,"[]",,false,false,,"[""Owner"",""Manual Sharing"",""Sharing Rule"",""Account Sharing"",""Associated record owner or sharing"",""Person Contact"",""Sales Team"",""Territory Assignment Rule"",""Territory Manual"",""Territory Manual"",""Territory Sharing Rule"",""Territory assignment for forecasting and reporting"",""Guest User Sharing Rule"",""Associated guest user sharing"",""Associated Guest User Sharing"",""Survey Sharing Rule"",""Compliant Data Sharing"",""Manufacturing Target Sharing Rule"",""Record Collection""]",false
"vlocity_ins__SICCode__Share","Share: SIC Code","LastModifiedDate","Last Modified Date","datetime",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__Share","Share: SIC Code","LastModifiedById","Last Modified By ID","reference",18,false,"[""User""]","LastModifiedBy",false,false,,"[]",false
"vlocity_ins__SICCode__Share","Share: SIC Code","IsDeleted","Deleted","boolean",0,false,"[]",,false,false,,"[]",false
"vlocity_ins__SICCode__c","SIC Code","Id","Record ID","id",18,false,"[]",,false,false,,"[]",false
